,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,Accuracy,Precision,Recall
10242,890,sqrt,6,2,7,0.8666666666666667,0.9047619047619048,0.8666666666666667
10243,890,sqrt,6,2,8,0.9,0.923076923076923,0.9
10244,890,sqrt,6,2,9,0.8666666666666667,0.9047619047619048,0.8666666666666667
10245,890,sqrt,6,2,10,0.9,0.923076923076923,0.9
10246,890,sqrt,6,2,11,0.9,0.923076923076923,0.9
10247,890,sqrt,6,2,12,0.9,0.923076923076923,0.9
10248,890,sqrt,6,2,13,0.9,0.923076923076923,0.9
10249,890,sqrt,6,2,14,0.9,0.923076923076923,0.9
10250,890,sqrt,6,2,15,0.9,0.923076923076923,0.9
10251,890,sqrt,6,2,16,0.9333333333333333,0.9444444444444445,0.9333333333333332
10252,890,sqrt,6,2,17,0.9,0.923076923076923,0.9
10253,890,sqrt,6,2,18,0.9666666666666667,0.9696969696969697,0.9666666666666667
10254,890,sqrt,6,2,19,0.9,0.923076923076923,0.9
10255,890,sqrt,6,2,20,0.9,0.923076923076923,0.9
10256,890,sqrt,6,5,5,0.8666666666666667,0.9047619047619048,0.8666666666666667
10257,890,sqrt,6,5,6,0.9,0.923076923076923,0.9
10258,890,sqrt,6,5,7,0.8333333333333334,0.8888888888888888,0.8333333333333334
10259,890,sqrt,6,5,8,0.9,0.923076923076923,0.9
10260,890,sqrt,6,5,9,0.9333333333333333,0.9444444444444445,0.9333333333333332
10261,890,sqrt,6,5,10,0.9,0.923076923076923,0.9
10262,890,sqrt,6,5,11,0.9,0.923076923076923,0.9
10263,890,sqrt,6,5,12,0.9,0.923076923076923,0.9
10264,890,sqrt,6,5,13,0.9666666666666667,0.9696969696969697,0.9666666666666667
10265,890,sqrt,6,5,14,0.9,0.923076923076923,0.9
10266,890,sqrt,6,5,15,0.9,0.923076923076923,0.9
10267,890,sqrt,6,5,16,0.9666666666666667,0.9696969696969697,0.9666666666666667
10268,890,sqrt,6,5,17,0.9,0.923076923076923,0.9
10269,890,sqrt,6,5,18,0.9,0.923076923076923,0.9
10270,890,sqrt,6,5,19,0.9,0.923076923076923,0.9
10271,890,sqrt,6,5,20,0.9,0.923076923076923,0.9
10272,890,sqrt,6,8,5,0.9,0.923076923076923,0.9
10273,890,sqrt,6,8,6,0.9,0.923076923076923,0.9
10274,890,sqrt,6,8,7,0.9333333333333333,0.9444444444444445,0.9333333333333332
10275,890,sqrt,6,8,8,0.9666666666666667,0.9696969696969697,0.9666666666666667
10276,890,sqrt,6,8,9,0.9666666666666667,0.9696969696969697,0.9666666666666667
10277,890,sqrt,6,8,10,0.9,0.923076923076923,0.9
10278,890,sqrt,6,8,11,0.9,0.923076923076923,0.9
10279,890,sqrt,6,8,12,0.9333333333333333,0.9444444444444445,0.9333333333333332
10280,890,sqrt,6,8,13,0.9,0.923076923076923,0.9
10281,890,sqrt,6,8,14,0.9,0.923076923076923,0.9
10282,890,sqrt,6,8,15,0.9,0.923076923076923,0.9
10283,890,sqrt,6,8,16,0.9,0.923076923076923,0.9
10284,890,sqrt,6,8,17,0.9,0.923076923076923,0.9
10285,890,sqrt,6,8,18,0.9,0.923076923076923,0.9
10286,890,sqrt,6,8,19,0.9,0.923076923076923,0.9
10287,890,sqrt,6,8,20,0.9,0.923076923076923,0.9
10288,890,sqrt,6,11,5,0.9,0.923076923076923,0.9
10289,890,sqrt,6,11,6,0.9,0.923076923076923,0.9
10290,890,sqrt,6,11,7,0.9,0.923076923076923,0.9
10291,890,sqrt,6,11,8,0.9,0.923076923076923,0.9
10292,890,sqrt,6,11,9,1.0,1.0,1.0
10293,890,sqrt,6,11,10,0.9,0.923076923076923,0.9
10294,890,sqrt,6,11,11,0.9333333333333333,0.9444444444444445,0.9333333333333332
10295,890,sqrt,6,11,12,0.9,0.923076923076923,0.9
10296,890,sqrt,6,11,13,0.9333333333333333,0.9444444444444445,0.9333333333333332
10297,890,sqrt,6,11,14,0.9333333333333333,0.9444444444444445,0.9333333333333332
10298,890,sqrt,6,11,15,0.9,0.923076923076923,0.9
10299,890,sqrt,6,11,16,0.8666666666666667,0.9047619047619048,0.8666666666666667
10300,890,sqrt,6,11,17,0.9666666666666667,0.9696969696969697,0.9666666666666667
10301,890,sqrt,6,11,18,0.9,0.923076923076923,0.9
10302,890,sqrt,6,11,19,0.9,0.923076923076923,0.9
10303,890,sqrt,6,11,20,0.9,0.923076923076923,0.9
10304,890,sqrt,6,14,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
10305,890,sqrt,6,14,6,0.9,0.923076923076923,0.9
10306,890,sqrt,6,14,7,0.9,0.923076923076923,0.9
10307,890,sqrt,6,14,8,0.9,0.923076923076923,0.9
10308,890,sqrt,6,14,9,0.9,0.923076923076923,0.9
10309,890,sqrt,6,14,10,0.9666666666666667,0.9696969696969697,0.9666666666666667
10310,890,sqrt,6,14,11,0.9,0.923076923076923,0.9
10311,890,sqrt,6,14,12,0.9,0.923076923076923,0.9
10312,890,sqrt,6,14,13,0.9333333333333333,0.9444444444444445,0.9333333333333332
10313,890,sqrt,6,14,14,0.9,0.923076923076923,0.9
10314,890,sqrt,6,14,15,0.9,0.923076923076923,0.9
10315,890,sqrt,6,14,16,0.9,0.923076923076923,0.9
10316,890,sqrt,6,14,17,0.9,0.923076923076923,0.9
10317,890,sqrt,6,14,18,0.9,0.923076923076923,0.9
10318,890,sqrt,6,14,19,0.9,0.923076923076923,0.9
10319,890,sqrt,6,14,20,0.9,0.923076923076923,0.9
10320,890,sqrt,8,2,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
10321,890,sqrt,8,2,6,0.9,0.923076923076923,0.9
10322,890,sqrt,8,2,7,0.9333333333333333,0.9444444444444445,0.9333333333333332
10323,890,sqrt,8,2,8,0.9,0.923076923076923,0.9
10324,890,sqrt,8,2,9,0.9,0.923076923076923,0.9
10325,890,sqrt,8,2,10,0.9666666666666667,0.9696969696969697,0.9666666666666667
10326,890,sqrt,8,2,11,0.9,0.923076923076923,0.9
10327,890,sqrt,8,2,12,0.9,0.923076923076923,0.9
10328,890,sqrt,8,2,13,0.9333333333333333,0.9444444444444445,0.9333333333333332
10329,890,sqrt,8,2,14,0.9,0.923076923076923,0.9
10330,890,sqrt,8,2,15,0.9666666666666667,0.9696969696969697,0.9666666666666667
10331,890,sqrt,8,2,16,0.9,0.923076923076923,0.9
10332,890,sqrt,8,2,17,0.9,0.923076923076923,0.9
10333,890,sqrt,8,2,18,0.9,0.923076923076923,0.9
10334,890,sqrt,8,2,19,0.9,0.923076923076923,0.9
10335,890,sqrt,8,2,20,0.9,0.923076923076923,0.9
10336,890,sqrt,8,5,5,0.9666666666666667,0.9696969696969697,0.9666666666666667
10337,890,sqrt,8,5,6,0.9333333333333333,0.9444444444444445,0.9333333333333332
10338,890,sqrt,8,5,7,0.9,0.923076923076923,0.9
10339,890,sqrt,8,5,8,0.9666666666666667,0.9696969696969697,0.9666666666666667
